Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
perkDeepCutsAttacksPerMinuteRank08Desc,progression,Perk,,,attack speed +80%,,,,,,攻撃速度+80％,,,,,,攻击速度 +80%,攻擊速度 +80%,
perkDeepCutsAttacksPerMinuteRank09Desc,progression,Perk,,,attack speed +90%,,,,,,攻撃速度+90％,,,,,,攻击速度 +90%,攻擊速度 +90%,
perkDeepCutsAttacksPerMinuteRank10Desc,progression,Perk,,,attack speed +100%,,,,,,攻撃速度+100％,,,,,,攻击速度 +100%,攻擊速度 +100%,
perkSalvageOperationsBlockDamageName,progression,Perk,,,Resource Recycling: Block Damage,,,,,,資源リサイクル：ブロックダメージ,,,,,,资源回收: 方块伤害,資源回收: 方塊傷害,
perkSalvageOperationsBlockDamageDesc,progression,Perk,,,Increase block damage,,,,,,ブロックダメージを増やします。,,,,,,增加方块伤害,增加方塊傷害,
perkSalvageOperationsBlockDamageRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Salvage Operations"" skill.",,,,,,「回収作戦」スキルで使用するツールに限定されます。,,,,,,限定「拾荒行动」技能所使用的工具。,限定「廢物利用工作」技能所使用的工具。,
perkSalvageOperationsBlockDamageRank01Desc,progression,Perk,,,block damage +20%,,,,,,ブロックダメージ+20％,,,,,,方块伤害 +20%,方塊傷害 +20%,
perkSalvageOperationsBlockDamageRank02Desc,progression,Perk,,,block damage +40%,,,,,,ブロックダメージ+40％,,,,,,方块伤害 +40%,方塊傷害 +40%,
perkSalvageOperationsBlockDamageRank03Desc,progression,Perk,,,block damage +60%,,,,,,ブロックダメージ+60％,,,,,,方块伤害 +60%,方塊傷害 +60%,
perkSalvageOperationsBlockDamageRank04Desc,progression,Perk,,,block damage +80%,,,,,,ブロックダメージ+80％,,,,,,方块伤害 +80%,方塊傷害 +80%,
perkSalvageOperationsBlockDamageRank05Desc,progression,Perk,,,block damage +100%,,,,,,ブロックダメージ+100％,,,,,,方块伤害 +100%,方塊傷害 +100%,
perkSalvageOperationsBlockDamageRank06Desc,progression,Perk,,,block damage +120%,,,,,,ブロックダメージ+120％,,,,,,方块伤害 +120%,方塊傷害 +120%,
perkSalvageOperationsBlockDamageRank07Desc,progression,Perk,,,block damage +140%,,,,,,ブロックダメージ+140％,,,,,,方块伤害 +140%,方塊傷害 +140%,
perkSalvageOperationsBlockDamageRank08Desc,progression,Perk,,,block damage +160%,,,,,,ブロックダメージ+160％,,,,,,方块伤害 +160%,方塊傷害 +160%,
perkSalvageOperationsBlockDamageRank09Desc,progression,Perk,,,block damage +180%,,,,,,ブロックダメージ+180％,,,,,,方块伤害 +180%,方塊傷害 +180%,
perkSalvageOperationsBlockDamageRank10Desc,progression,Perk,,,block damage +200%,,,,,,ブロックダメージ+200％,,,,,,方块伤害 +200%,方塊傷害 +200%,
perkSalvageOperationsHarvestCountName,progression,Perk,,,Resource Recycling: Harvested Amount,,,,,,資源リサイクル：収穫,,,,,,资源回收: 收获量,資源回收: 收獲量,
perkSalvageOperationsHarvestCountDesc,progression,Perk,,,Increases the harvest of disassembled appliances.,,,,,,分解された電化製品の収穫量を増やします。,,,,,,增加拆卸电器的收获量,增加拆卸電器的收獲量,
perkSalvageOperationsHarvestCountRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Salvage Operations"" skill.",,,,,,「回収作戦」スキルで使用するツールに限定されます。,,,,,,限定「拾荒行动」技能所使用的工具。,限定「廢物利用工作」技能所使用的工具。,
perkSalvageOperationsHarvestCountRank01Desc,progression,Perk,,,harvest +15%,,,,,,収穫+15％,,,,,,收获量 +15%,收獲量 +15%,
perkSalvageOperationsHarvestCountRank02Desc,progression,Perk,,,harvest +30%,,,,,,収穫+30％,,,,,,收获量 +30%,收獲量 +30%,
perkSalvageOperationsHarvestCountRank03Desc,progression,Perk,,,harvest +45%,,,,,,収穫+45％,,,,,,收获量 +45%,收獲量 +45%,
perkSalvageOperationsHarvestCountRank04Desc,progression,Perk,,,harvest +60%,,,,,,収穫+60％,,,,,,收获量 +60%,收獲量 +60%,
perkSalvageOperationsHarvestCountRank05Desc,progression,Perk,,,harvest +75%,,,,,,収穫+75％,,,,,,收获量 +75%,收獲量 +75%,
perkSalvageOperationsHarvestCountRank06Desc,progression,Perk,,,harvest +90%,,,,,,収穫+90％,,,,,,收获量 +90%,收獲量 +90%,
perkSalvageOperationsHarvestCountRank07Desc,progression,Perk,,,harvest +105%,,,,,,収穫+105％,,,,,,收获量 +105%,收獲量 +105%,
perkSalvageOperationsHarvestCountRank08Desc,progression,Perk,,,harvest +120%,,,,,,収穫+120％,,,,,,收获量 +120%,收獲量 +120%,
perkSalvageOperationsHarvestCountRank09Desc,progression,Perk,,,harvest +135%,,,,,,収穫+135％,,,,,,收获量 +135%,收獲量 +135%,
perkSalvageOperationsHarvestCountRank10Desc,progression,Perk,,,harvest +150%,,,,,,収穫+150％,,,,,,收获量 +150%,收獲量 +150%,
perkSalvageOperationsPlayerExpGainName,progression,Perk,,,Resource Recycling: Experience Points,,,,,,資源リサイクル：経験値,,,,,,资源回收: 经验值,資源回收: 經驗值,
perkSalvageOperationsPlayerExpGainDesc,progression,Perk,,,Increases the amount of experience points for disassembling appliances.,,,,,,アプライアンスを分解するための経験値の量を増やします。,,,,,,增加拆卸电器的经验值量,增加拆卸電器的經驗值量,
perkSalvageOperationsPlayerExpGainRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Salvage Operations"" skill.",,,,,,「回収作戦」スキルで使用するツールに限定されます。,,,,,,限定「拾荒行动」技能所使用的工具。,限定「廢物利用工作」技能所使用的工具。,
perkSalvageOperationsPlayerExpGainRank01Desc,progression,Perk,,,exp +16%,,,,,,経験値+16％,,,,,,经验值 +16%,經驗值 +16%,
perkSalvageOperationsPlayerExpGainRank02Desc,progression,Perk,,,exp +32%,,,,,,経験値+32％,,,,,,经验值 +32%,經驗值 +32%,
perkSalvageOperationsPlayerExpGainRank03Desc,progression,Perk,,,exp +48%,,,,,,経験値+48％,,,,,,经验值 +48%,經驗值 +48%,
perkSalvageOperationsPlayerExpGainRank04Desc,progression,Perk,,,exp +64%,,,,,,経験値+64％,,,,,,经验值 +64%,經驗值 +64%,
perkSalvageOperationsPlayerExpGainRank05Desc,progression,Perk,,,exp +80%,,,,,,経験値+80％,,,,,,经验值 +80%,經驗值 +80%,
perkSalvageOperationsPlayerExpGainRank06Desc,progression,Perk,,,exp +96%,,,,,,経験値+96％,,,,,,经验值 +96%,經驗值 +96%,
perkSalvageOperationsPlayerExpGainRank07Desc,progression,Perk,,,exp +112%,,,,,,経験値+112％,,,,,,经验值 +112%,經驗值 +112%,
perkSalvageOperationsPlayerExpGainRank08Desc,progression,Perk,,,exp +128%,,,,,,経験値+128％,,,,,,经验值 +128%,經驗值 +128%,
perkSalvageOperationsPlayerExpGainRank09Desc,progression,Perk,,,exp +144%,,,,,,経験値+144％,,,,,,经验值 +144%,經驗值 +144%,
perkSalvageOperationsPlayerExpGainRank10Desc,progression,Perk,,,exp +160%,,,,,,経験値+160％,,,,,,经验值 +160%,經驗值 +160%,
perkHardworkingMinersBlockDamageName,progression,Perk,,,Hardworking Miner: Block Damage,,,,,,勤勉な鉱夫：ブロックダメージ,,,,,,勤劳的矿工: 方块伤害,勤勞的礦工: 方塊傷害,
perkHardworkingMinersBlockDamageDesc,progression,Perk,,,Increase block damage,,,,,,ブロックダメージを増やします。,,,,,,增加方块伤害,增加方塊傷害,
perkHardworkingMinersBlockDamageRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Miner 69'er"" skill.",,,,,,「69年の鉱夫」スキルで使用するツールに限定されます。,,,,,,限定「矿业69族」技能所使用的工具。,限定「69 礦工」技能所使用的工具。,
perkHardworkingMinersBlockDamageRank01Desc,progression,Perk,,,block damage +20%,,,,,,ブロックダメージ+20％,,,,,,方块伤害 +20%,方塊傷害 +20%,
perkHardworkingMinersBlockDamageRank02Desc,progression,Perk,,,block damage +40%,,,,,,ブロックダメージ+40％,,,,,,方块伤害 +40%,方塊傷害 +40%,
perkHardworkingMinersBlockDamageRank03Desc,progression,Perk,,,block damage +60%,,,,,,ブロックダメージ+60％,,,,,,方块伤害 +60%,方塊傷害 +60%,
perkHardworkingMinersBlockDamageRank04Desc,progression,Perk,,,block damage +80%,,,,,,ブロックダメージ+80％,,,,,,方块伤害 +80%,方塊傷害 +80%,
perkHardworkingMinersBlockDamageRank05Desc,progression,Perk,,,block damage +100%,,,,,,ブロックダメージ+100％,,,,,,方块伤害 +100%,方塊傷害 +100%,
perkHardworkingMinersBlockDamageRank06Desc,progression,Perk,,,block damage +120%,,,,,,ブロックダメージ+120％,,,,,,方块伤害 +120%,方塊傷害 +120%,
perkHardworkingMinersBlockDamageRank07Desc,progression,Perk,,,block damage +140%,,,,,,ブロックダメージ+140％,,,,,,方块伤害 +140%,方塊傷害 +140%,
perkHardworkingMinersBlockDamageRank08Desc,progression,Perk,,,block damage +160%,,,,,,ブロックダメージ+160％,,,,,,方块伤害 +160%,方塊傷害 +160%,
perkHardworkingMinersBlockDamageRank09Desc,progression,Perk,,,block damage +180%,,,,,,ブロックダメージ+180％,,,,,,方块伤害 +180%,方塊傷害 +180%,
perkHardworkingMinersBlockDamageRank10Desc,progression,Perk,,,block damage +200%,,,,,,ブロックダメージ+200％,,,,,,方块伤害 +200%,方塊傷害 +200%,
perkHardworkingMinersHarvestCountName,progression,Perk,,,Hardworking Miner: Harvested Amount,,,,,,勤勉な鉱夫：収穫,,,,,,勤劳的矿工: 收获量,勤勞的礦工: 收獲量,
perkHardworkingMinersHarvestCountDesc,progression,Perk,,,Increases the amount harvested with tools.,,,,,,ツールで収穫される量を増やします。,,,,,,增加工具采收的收获量,增加工具採收的收獲量,
perkHardworkingMinersHarvestCountRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Mother Lode"" skill.",,,,,,「大鉱脈」スキルで使用するツールに限定されます。,,,,,,限定「母矿」技能所使用的工具。,限定「母礦脈」技能所使用的工具。,
perkHardworkingMinersHarvestCountRank01Desc,progression,Perk,,,harvest +15%,,,,,,収穫+15％,,,,,,收获量 +15%,收獲量 +15%,
perkHardworkingMinersHarvestCountRank02Desc,progression,Perk,,,harvest +30%,,,,,,収穫+30％,,,,,,收获量 +30%,收獲量 +30%,
perkHardworkingMinersHarvestCountRank03Desc,progression,Perk,,,harvest +45%,,,,,,収穫+45％,,,,,,收获量 +45%,收獲量 +45%,
perkHardworkingMinersHarvestCountRank04Desc,progression,Perk,,,harvest +60%,,,,,,収穫+60％,,,,,,收获量 +60%,收獲量 +60%,
perkHardworkingMinersHarvestCountRank05Desc,progression,Perk,,,harvest +75%,,,,,,収穫+75％,,,,,,收获量 +75%,收獲量 +75%,
perkHardworkingMinersHarvestCountRank06Desc,progression,Perk,,,harvest +90%,,,,,,収穫+90％,,,,,,收获量 +90%,收獲量 +90%,
perkHardworkingMinersHarvestCountRank07Desc,progression,Perk,,,harvest +105%,,,,,,収穫+105％,,,,,,收获量 +105%,收獲量 +105%,
perkHardworkingMinersHarvestCountRank08Desc,progression,Perk,,,harvest +120%,,,,,,収穫+120％,,,,,,收获量 +120%,收獲量 +120%,
perkHardworkingMinersHarvestCountRank09Desc,progression,Perk,,,harvest +135%,,,,,,収穫+135％,,,,,,收获量 +135%,收獲量 +135%,
perkHardworkingMinersHarvestCountRank10Desc,progression,Perk,,,harvest +150%,,,,,,収穫+150％,,,,,,收获量 +150%,收獲量 +150%,
perkHardworkingMinersPlayerExpGainName,progression,Perk,,,Hardworking Miner: Experience Points,,,,,,勤勉な鉱夫：経験値,,,,,,勤劳的矿工: 经验值,勤勞的礦工: 經驗值,
perkHardworkingMinersPlayerExpGainDesc,progression,Perk,,,Increases the amount of experience points harvested with tools.,,,,,,ツールで獲得できる経験値の量を増やします。,,,,,,增加工具采收的经验值量,增加工具採收的經驗值量,
perkHardworkingMinersPlayerExpGainRankLongDesc,progression,Perk,,,"Limited to the tools used by the ""Mother Lode"" skill.",,,,,,「大鉱脈」スキルで使用するツールに限定されます。,,,,,,限定「母矿」技能所使用的工具。,限定「母礦脈」技能所使用的工具。,
perkHardworkingMinersPlayerExpGainRank01Desc,progression,Perk,,,exp +16%,,,,,,経験値+16％,,,,,,经验值 +16%,經驗值 +16%,
perkHardworkingMinersPlayerExpGainRank02Desc,progression,Perk,,,exp +32%,,,,,,経験値+32％,,,,,,经验值 +32%,經驗值 +32%,
perkHardworkingMinersPlayerExpGainRank03Desc,progression,Perk,,,exp +48%,,,,,,経験値+48％,,,,,,经验值 +48%,經驗值 +48%,
perkHardworkingMinersPlayerExpGainRank04Desc,progression,Perk,,,exp +64%,,,,,,経験値+64％,,,,,,经验值 +64%,經驗值 +64%,
perkHardworkingMinersPlayerExpGainRank05Desc,progression,Perk,,,exp +80%,,,,,,経験値+80％,,,,,,经验值 +80%,經驗值 +80%,
perkHardworkingMinersPlayerExpGainRank06Desc,progression,Perk,,,exp +96%,,,,,,経験値+96％,,,,,,经验值 +96%,經驗值 +96%,
perkHardworkingMinersPlayerExpGainRank07Desc,progression,Perk,,,exp +112%,,,,,,経験値+112％,,,,,,经验值 +112%,經驗值 +112%,
perkHardworkingMinersPlayerExpGainRank08Desc,progression,Perk,,,exp +128%,,,,,,経験値+128％,,,,,,经验值 +128%,經驗值 +128%,
perkHardworkingMinersPlayerExpGainRank09Desc,progression,Perk,,,exp +144%,,,,,,経験値+144％,,,,,,经验值 +144%,經驗值 +144%,
perkHardworkingMinersPlayerExpGainRank10Desc,progression,Perk,,,exp +160%,,,,,,経験値+160％,,,,,,经验值 +160%,經驗值 +160%,
perkTheHuntsmanHarvestCountName,progression,Perk,,,Butcher: Harvested Amount,,,,,,ブッチャー：収穫,,,,,,屠夫: 收获量,屠夫: 收獲量,
perkTheHuntsmanHarvestCountDesc,progression,Perk,,,Increases the amount harvested with tools.,,,,,,ツールで収穫される量を増やします。,,,,,,增加工具采收的收获量,增加工具採收的收獲量,
perkTheHuntsmanHarvestCountRankLongDesc,progression,Perk,,,"Limited to the weapons used by the ""The Huntsman"" skill.",,,,,,「狩人」スキルで使用される武器に限定されます。,,,,,,限定「狩猎者」技能所使用的武器。,限定「獵人」技能所使用的武器。,
perkTheHuntsmanHarvestCountRank01Desc,progression,Perk,,,harvest +20%,,,,,,収穫+20％,,,,,,收获量 +20%,收獲量 +20%,
perkTheHuntsmanHarvestCountRank02Desc,progression,Perk,,,harvest +40%,,,,,,収穫+40％,,,,,,收获量 +40%,收獲量 +40%,
perkTheHuntsmanHarvestCountRank03Desc,progression,Perk,,,harvest +60%,,,,,,収穫+60％,,,,,,收获量 +60%,收獲量 +60%,
perkTheHuntsmanHarvestCountRank04Desc,progression,Perk,,,harvest +80%,,,,,,収穫+80％,,,,,,收获量 +80%,收獲量 +80%,
perkTheHuntsmanHarvestCountRank05Desc,progression,Perk,,,harvest +100%,,,,,,収穫+100％,,,,,,收获量 +100%,收獲量 +100%,
perkTheHuntsmanHarvestCountRank06Desc,progression,Perk,,,harvest +120%,,,,,,収穫+120％,,,,,,收获量 +120%,收獲量 +120%,
perkTheHuntsmanHarvestCountRank07Desc,progression,Perk,,,harvest +140%,,,,,,収穫+140％,,,,,,收获量 +140%,收獲量 +140%,
perkTheHuntsmanHarvestCountRank08Desc,progression,Perk,,,harvest +160%,,,,,,収穫+160％,,,,,,收获量 +160%,收獲量 +160%,
perkTheHuntsmanHarvestCountRank09Desc,progression,Perk,,,harvest +180%,,,,,,収穫+180％,,,,,,收获量 +180%,收獲量 +180%,
perkTheHuntsmanHarvestCountRank10Desc,progression,Perk,,,harvest +200%,,,,,,収穫+200％,,,,,,收获量 +200%,收獲量 +200%,
perkLivingOffTheLandHarvestCountName,progression,Perk,,,Farmer: Harvested Amount,,,,,,農民：収穫,,,,,,农夫: 收获量,農夫: 收獲量,
perkLivingOffTheLandHarvestCountDesc,progression,Perk,,,Increase the number of crops harvested.,,,,,,収穫する作物の数を増やします。,,,,,,增加农作物采收的收获量,增加農作物採收的收獲量,
perkLivingOffTheLandHarvestCountRankLongDesc,progression,Perk,,,"The ""Living off the Land"" skill must be upgraded to the highest level.",,,,,,「自給自足」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「就地取材」技能已经升级至顶状态。,限定「靠土地為生」技能已經升級至頂狀態。,
perkLivingOffTheLandHarvestCountRank01Desc,progression,Perk,,,harvest +100%,,,,,,収穫+100％,,,,,,收获量 +100%,收獲量 +100%,
perkLivingOffTheLandHarvestCountRank02Desc,progression,Perk,,,harvest +200%,,,,,,収穫+200％,,,,,,收获量 +200%,收獲量 +200%,
perkLivingOffTheLandHarvestCountRank03Desc,progression,Perk,,,harvest +300%,,,,,,収穫+300％,,,,,,收获量 +300%,收獲量 +300%,
perkLivingOffTheLandHarvestCountRank04Desc,progression,Perk,,,harvest +400%,,,,,,収穫+400％,,,,,,收获量 +400%,收獲量 +400%,
perkLivingOffTheLandHarvestCountRank05Desc,progression,Perk,,,harvest +500%,,,,,,収穫+500％,,,,,,收获量 +500%,收獲量 +500%,
perkFlurryOfBlowsAttacksPerMinuteName,progression,Perk,,,Haste: Attack Speed,,,,,,ヘイスト：攻撃速度,,,,,,急行: 攻击速度,急行: 攻擊速度,
perkFlurryOfBlowsAttacksPerMinuteDesc,progression,Perk,,,Increase attack speed,,,,,,攻撃速度を上げます。,,,,,,增加攻击速度,增加攻擊速度,
perkFlurryOfBlowsAttacksPerMinuteRankLongDesc,progression,Perk,,,"Limited to the weapons or tools supported by the ""Flurry of Blows"" skill.",,,,,,「突風」スキルでサポートされている武器またはツールに限定されます。,,,,,,限定「疾风连击」技能所支援的武器或工具。,限定「急速連擊」技能所支援的武器或工具。,
perkFlurryOfBlowsAttacksPerMinuteRank01Desc,progression,Perk,,,attack speed +10%,,,,,,攻撃速度+10％,,,,,,攻击速度 +10%,攻擊速度 +10%,
perkFlurryOfBlowsAttacksPerMinuteRank02Desc,progression,Perk,,,attack speed +20%,,,,,,攻撃速度+20％,,,,,,攻击速度 +20%,攻擊速度 +20%,
perkFlurryOfBlowsAttacksPerMinuteRank03Desc,progression,Perk,,,attack speed +30%,,,,,,攻撃速度+30％,,,,,,攻击速度 +30%,攻擊速度 +30%,
perkFlurryOfBlowsAttacksPerMinuteRank04Desc,progression,Perk,,,attack speed +40%,,,,,,攻撃速度+40％,,,,,,攻击速度 +40%,攻擊速度 +40%,
perkFlurryOfBlowsAttacksPerMinuteRank05Desc,progression,Perk,,,attack speed +50%,,,,,,攻撃速度+50％,,,,,,攻击速度 +50%,攻擊速度 +50%,
perkFlurryOfBlowsAttacksPerMinuteRank06Desc,progression,Perk,,,attack speed +60%,,,,,,攻撃速度+60％,,,,,,攻击速度 +60%,攻擊速度 +60%,
perkFlurryOfBlowsAttacksPerMinuteRank07Desc,progression,Perk,,,attack speed +70%,,,,,,攻撃速度+70％,,,,,,攻击速度 +70%,攻擊速度 +70%,
perkFlurryOfBlowsAttacksPerMinuteRank08Desc,progression,Perk,,,attack speed +80%,,,,,,攻撃速度+80％,,,,,,攻击速度 +80%,攻擊速度 +80%,
perkFlurryOfBlowsAttacksPerMinuteRank09Desc,progression,Perk,,,attack speed +90%,,,,,,攻撃速度+90％,,,,,,攻击速度 +90%,攻擊速度 +90%,
perkFlurryOfBlowsAttacksPerMinuteRank10Desc,progression,Perk,,,attack speed +100%,,,,,,攻撃速度+100％,,,,,,攻击速度 +100%,攻擊速度 +100%,
perkSexualTrexStaminaLossName,progression,Perk,,,Beast: Stamina Consumption,,,,,,獣：スタミナ消費,,,,,,猛兽: 耐力消耗,猛獸: 耐力消耗,
perkSexualTrexStaminaLossDesc,progression,Perk,,,Reduce stamina consumption.,,,,,,スタミナの消費を減らします。,,,,,,降低耐力的消耗,降低耐力的消耗,
perkSexualTrexStaminaLossRankLongDesc,progression,Perk,,,"Limited to the weapons or tools supported by the ""Sexual Tyrannosaurus"" skill.",,,,,,「セクシーティラノサウルス」スキルでサポートされている武器またはツールに限定されます。,,,,,,限定「霸王龙」技能所支援的武器或工具。,限定「性感的暴龍」技能所支援的武器或工具。,
perkSexualTrexStaminaLossRank01Desc,progression,Perk,,,stamina cost -6.5%,,,,,,スタミナコスト-6.5％,,,,,,耐力消耗 -6.5%,耐力消耗 -6.5%,
perkSexualTrexStaminaLossRank02Desc,progression,Perk,,,stamina cost -13%,,,,,,スタミナコスト-13％,,,,,,耐力消耗 -13%,耐力消耗 -13%,
perkSexualTrexStaminaLossRank03Desc,progression,Perk,,,stamina cost -19.5%,,,,,,スタミナコスト-19.5％,,,,,,耐力消耗 -19.5%,耐力消耗 -19.5%,
perkSexualTrexStaminaLossRank04Desc,progression,Perk,,,stamina cost -26%,,,,,,スタミナコスト-26％,,,,,,耐力消耗 -26%,耐力消耗 -26%,
perkSexualTrexStaminaLossRank05Desc,progression,Perk,,,stamina cost -32.5%,,,,,,スタミナコスト-32.5％,,,,,,耐力消耗 -32.5%,耐力消耗 -32.5%,
perkSexualTrexStaminaLossRank06Desc,progression,Perk,,,stamina cost -39%,,,,,,スタミナコスト-39％,,,,,,耐力消耗 -39%,耐力消耗 -39%,
perkSexualTrexStaminaLossRank07Desc,progression,Perk,,,stamina cost -45.5%,,,,,,スタミナコスト-6.5％,,,,,,耐力消耗 -45.5%,耐力消耗 -45.5%,
perkSexualTrexStaminaLossRank08Desc,progression,Perk,,,stamina cost -52%,,,,,,スタミナコスト-6.5％,,,,,,耐力消耗 -52%,耐力消耗 -52%,
perkSexualTrexStaminaLossRank09Desc,progression,Perk,,,stamina cost -58.5%,,,,,,スタミナコスト-6.5％,,,,,,耐力消耗 -58.5%,耐力消耗 -58.5%,
perkSexualTrexStaminaLossRank10Desc,progression,Perk,,,stamina cost -65%,,,,,,スタミナコスト-6.5％,,,,,,耐力消耗 -65%,耐力消耗 -65%,
perkSexualTrexArmorDegradationPerUseName,progression,Perk,,,Beast: Heavy and Light Armor,,,,,,獣：重装甲と軽装甲,,,,,,猛兽: 重甲与轻甲,猛獸: 重甲與輕甲,
perkSexualTrexArmorDegradationPerUseDesc,progression,Perk,,,Reduces the cost of armor durability.,,,,,,鎧の耐久性のコストを削減します。,,,,,,降低防具耐久值的消耗,降低防具耐久值的消耗,
perkSexualTrexArmorDegradationPerUseRankLongDesc,progression,Perk,,,"The ""Sexual Tyrannosaurus"" skill must be upgraded to the highest level.",,,,,,「セクシーティラノサウルス」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「霸王龙」技能所支援的武器或工具。,限定「性感的暴龍」技能已經升級至頂狀態。,
perkSexualTrexArmorDegradationPerUseRank01Desc,progression,Perk,,,durability cost -3.3%,,,,,,耐久コスト-3.3％,,,,,,耐久值消耗 -3.3%,耐久值消耗 -3.3%,
perkSexualTrexArmorDegradationPerUseRank02Desc,progression,Perk,,,durability cost -6.6%,,,,,,耐久コスト-6.6％,,,,,,耐久值消耗 -6.6%,耐久值消耗 -6.6%,
perkSexualTrexArmorDegradationPerUseRank03Desc,progression,Perk,,,durability cost -9.9%,,,,,,耐久コスト-9.9％,,,,,,耐久值消耗 -9.9%,耐久值消耗 -9.9%,
perkSexualTrexArmorDegradationPerUseRank04Desc,progression,Perk,,,durability cost -13.2%,,,,,,耐久コスト-13.2％,,,,,,耐久值消耗 -13.2%,耐久值消耗 -13.2%,
perkSexualTrexArmorDegradationPerUseRank05Desc,progression,Perk,,,durability cost -16.5%,,,,,,耐久コスト-16.5％,,,,,,耐久值消耗 -16.5%,耐久值消耗 -16.5%,
perkSexualTrexArmorDegradationPerUseRank06Desc,progression,Perk,,,durability cost -19.8%,,,,,,耐久コスト-19.8％,,,,,,耐久值消耗 -19.8%,耐久值消耗 -19.8%,
perkSexualTrexArmorDegradationPerUseRank07Desc,progression,Perk,,,durability cost -23.1%,,,,,,耐久コスト-23.1％,,,,,,耐久值消耗 -23.1%,耐久值消耗 -23.1%,
perkSexualTrexArmorDegradationPerUseRank08Desc,progression,Perk,,,durability cost -26.4%,,,,,,耐久コスト-26.4％,,,,,,耐久值消耗 -26.4%,耐久值消耗 -26.4%,
perkSexualTrexArmorDegradationPerUseRank09Desc,progression,Perk,,,durability cost -29.7%,,,,,,耐久コスト-29.7％,,,,,,耐久值消耗 -29.7%,耐久值消耗 -29.7%,
perkSexualTrexArmorDegradationPerUseRank10Desc,progression,Perk,,,durability cost -33%,,,,,,耐久コスト-33％,,,,,,耐久值消耗 -33%,耐久值消耗 -33%,
perkSexualTrexWeaponDegradationPerUseName,progression,Perk,,,Beast: Weapons and Tools,,,,,,獣：武器と道具,,,,,,猛兽: 武器与工具,猛獸: 武器與工具,
perkSexualTrexWeaponDegradationPerUseDesc,progression,Perk,,,Reduces the cost of durability of weapons and tools.,,,,,,武器や道具の耐久性のコストを削減します。,,,,,,降低武器与工具耐久值的消耗,降低武器與工具耐久值的消耗,
perkSexualTrexWeaponDegradationPerUseRankLongDesc,progression,Perk,,,Supports almost all weapons and tools.,,,,,,ほぼすべての武器とツールをサポートします。,,,,,,支援几乎所有的武器与工具。,支援幾乎所有的武器與工具。,
perkSexualTrexWeaponDegradationPerUseRank01Desc,progression,Perk,,,durability cost -7%,,,,,,耐久コスト-7％,,,,,,耐久值消耗 -7%,耐久值消耗 -7%,
perkSexualTrexWeaponDegradationPerUseRank02Desc,progression,Perk,,,durability cost -14%,,,,,,耐久コスト-14％,,,,,,耐久值消耗 -14%,耐久值消耗 -14%,
perkSexualTrexWeaponDegradationPerUseRank03Desc,progression,Perk,,,durability cost -21%,,,,,,耐久コスト-21％,,,,,,耐久值消耗 -21%,耐久值消耗 -21%,
perkSexualTrexWeaponDegradationPerUseRank04Desc,progression,Perk,,,durability cost -28%,,,,,,耐久コスト-28％,,,,,,耐久值消耗 -28%,耐久值消耗 -28%,
perkSexualTrexWeaponDegradationPerUseRank05Desc,progression,Perk,,,durability cost -35%,,,,,,耐久コスト-35％,,,,,,耐久值消耗 -35%,耐久值消耗 -35%,
perkSexualTrexWeaponDegradationPerUseRank06Desc,progression,Perk,,,durability cost -42%,,,,,,耐久コスト-42％,,,,,,耐久值消耗 -42%,耐久值消耗 -42%,
perkSexualTrexWeaponDegradationPerUseRank07Desc,progression,Perk,,,durability cost -49%,,,,,,耐久コスト-49％,,,,,,耐久值消耗 -49%,耐久值消耗 -49%,
perkSexualTrexWeaponDegradationPerUseRank08Desc,progression,Perk,,,durability cost -56%,,,,,,耐久コスト-56％,,,,,,耐久值消耗 -56%,耐久值消耗 -56%,
perkSexualTrexWeaponDegradationPerUseRank09Desc,progression,Perk,,,durability cost -63%,,,,,,耐久コスト-63％,,,,,,耐久值消耗 -63%,耐久值消耗 -63%,
perkSexualTrexWeaponDegradationPerUseRank10Desc,progression,Perk,,,durability cost -70%,,,,,,耐久コスト-70％,,,,,,耐久值消耗 -70%,耐久值消耗 -70%,
perkTreasureHunterLootQuantityName,progression,Perk,,,Treasure Thief: Loot,,,,,,宝泥棒：略奪品,,,,,,盗宝者: 战利品,盜寶者: 戰利品,
perkTreasureHunterLootQuantityDesc,progression,Perk,,,Increase the amount of loot.,,,,,,戦利品の量を増やします。,,,,,,增加战利品的数量,增加戰利品的數量,
perkTreasureHunterLootQuantityRankLongDesc,progression,Perk,,,"The ""Treasure Hunter"" skill must be upgraded to the highest level.",,,,,,「宝物ハンター」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「寻宝者」技能已经升级至顶状态。,限定「寶藏獵人」技能已經升級至頂狀態。,
perkTreasureHunterLootQuantityRank01Desc,progression,Perk,,,quantity +20%,,,,,,数量+20％,,,,,,获得数量 +20%,獲得數量 +20%,
